0,50
0.0001,50.02
0.0002,50.04
0.0003,50.06
0.0004,50.07999999
0.0005,50.09999998
0.0006,50.11999997
0.0007,50.13999995
0.0008,50.15999993
0.0009,50.1799999
0.001,50.19999987
0.0011,50.21999982
0.0012,50.23999977
0.0013,50.25999971
0.0014,50.27999963
0.0015,50.29999955
0.0016,50.31999945
0.0017,50.33999934
0.0018,50.35999922
0.0019,50.37999909
0.002,50.39999893
0.0021,50.41999877
0.0022,50.43999858
0.0023,50.45999838
0.0024,50.47999816
0.0025,50.49999792
0.0026,50.51999766
0.0027,50.53999738
0.0028,50.55999707
0.0029,50.57999675
0.003,50.5999964
0.0031,50.61999603
0.0032,50.63999563
0.0033,50.65999521
0.0034,50.67999476
0.0035,50.69999428
0.0036,50.71999378
0.0037,50.73999325
0.0038,50.75999268
0.0039,50.77999209
0.004,50.79999147
0.0041,50.81999081
0.0042,50.83999012
0.0043,50.8599894
0.0044,50.87998864
0.0045,50.89998785
0.0046,50.91998702
0.0047,50.93998616
0.0048,50.95998525
0.0049,50.97998431
0.005,50.99998333
0.0051,51.01998231
0.0052,51.03998125
0.0053,51.05998015
0.0054,51.079979
0.0055,51.09997782
0.0056,51.11997658
0.0057,51.13997531
0.0058,51.15997399
0.0059,51.17997262
0.006,51.1999712
0.0061,51.21996974
0.0062,51.23996822
0.0063,51.25996666
0.0064,51.27996505
0.0065,51.29996338
0.0066,51.31996167
0.0067,51.3399599
0.0068,51.35995808
0.0069,51.3799562
0.007,51.39995427
0.0071,51.41995228
0.0072,51.43995023
0.0073,51.45994813
0.0074,51.47994597
0.0075,51.49994375
0.0076,51.51994147
0.0077,51.53993913
0.0078,51.55993673
0.0079,51.57993426
0.008,51.59993173
0.0081,51.61992914
0.0082,51.63992649
0.0083,51.65992376
0.0084,51.67992097
0.0085,51.69991812
0.0086,51.71991519
0.0087,51.7399122
0.0088,51.75990914
0.0089,51.77990601
0.009,51.7999028
0.0091,51.81989953
0.0092,51.83989618
0.0093,51.85989275
0.0094,51.87988926
0.0095,51.89988569
0.0096,51.91988204
0.0097,51.93987831
0.0098,51.95987451
0.0099,51.97987063
0.01,51.99986667
0.0101,52.01986263
0.0102,52.03985851
0.0103,52.05985431
0.0104,52.07985002
0.0105,52.09984565
0.0106,52.1198412
0.0107,52.13983666
0.0108,52.15983204
0.0109,52.17982733
0.011,52.19982254
0.0111,52.21981765
0.0112,52.23981268
0.0113,52.25980762
0.0114,52.27980247
0.0115,52.29979722
0.0116,52.31979189
0.0117,52.33978646
0.0118,52.35978094
0.0119,52.37977532
0.012,52.39976961
0.0121,52.4197638
0.0122,52.43975789
0.0123,52.45975189
0.0124,52.47974579
0.0125,52.49973959
0.0126,52.51973329
0.0127,52.53972689
0.0128,52.55972039
0.0129,52.57971378
0.013,52.59970708
0.0131,52.61970026
0.0132,52.63969335
0.0133,52.65968633
0.0134,52.6796792
0.0135,52.69967196
0.0136,52.71966462
0.0137,52.73965717
0.0138,52.7596496
0.0139,52.77964193
0.014,52.79963415
0.0141,52.81962625
0.0142,52.83961824
0.0143,52.85961012
0.0144,52.87960189
0.0145,52.89959353
0.0146,52.91958507
0.0147,52.93957648
