0,1076.065272
0.01,1076.065272
0.02,1127.126722
0.03,1029.010333
0.04,1083.256929
0.05,1046.092038
0.06,1023.211943
0.07,1001.807498
0.08,1025.361827
0.09,1031.426648
0.1,1015.875445
0.11,1016.841595
0.12,1010.072904
0.13,985.7448145
0.14,1018.754281
0.15,962.3237621
0.16,910.5463858
0.17,920.482895
0.18,1009.126915
0.19,939.354087
0.2,917.9974883
0.21,915.0700204
0.22,911.3195647
0.23,912.4104732
0.24,905.8078567
0.25,907.3017289
0.26,949.161628
0.27,902.7111904
0.28,930.4477734
0.29,909.6880376
0.3,891.0483783
0.31,858.6082052
0.32,855.8301928
0.33,855.8239333
0.34,820.480694
0.35,910.4558799
0.36,871.3476078
0.37,817.8629694
0.38,803.0295737
0.39,820.0275958
0.4,839.2906009
0.41,803.9683031
0.42,768.8189617
0.43,773.0596902
0.44,791.7223649
0.45,819.0403315
0.46,778.3973218
0.47,799.522301
0.48,752.2996719
0.49,759.9694345
0.5,758.2969353
0.51,701.6366945
0.52,677.4034582
0.53,746.5837431
0.54,724.5848672
0.55,755.5631065
0.56,714.3797746
0.57,698.6192475
0.58,688.3504942
0.59,715.5571813
0.6,704.9493976
0.61,708.7243835
0.62,733.4135438
0.63,688.9311166
0.64,616.9144691
0.65,662.7453646
0.66,695.035484
0.67,618.0544932
0.68,639.1985089
0.69,591.144787
0.7,637.78294
0.71,607.1747193
0.72,570.4148372
0.73,623.9242922
0.74,661.9586286
0.75,613.5866822
0.76,584.0543151
0.77,670.0993541
0.78,557.3636104
0.79,601.4044144
0.8,585.2260595
0.81,578.6276013
0.82,553.0660302
0.83,506.1449551
0.84,557.25147
0.85,538.2784807
0.86,485.6267693
0.87,598.6790136
0.88,557.5112598
0.89,507.9472074
0.9,468.1355699
0.91,476.6067056
0.92,479.1301213
0.93,481.1856213
0.94,450.8613736
0.95,443.6299229
0.96,448.0220701
0.97,430.6521389
0.98,482.6315024
0.99,417.6246545
1,454.7320563
1.01,481.9084514
1.02,389.8572166
1.03,426.5573322
1.04,390.5961185
1.05,396.8971181
1.06,1560.570786
1.07,1644.805103
1.08,1593.49538
1.09,1582.849217
1.1,1582.443319
1.11,1573.6556
1.12,1543.777056
1.13,1565.956482
1.14,1594.827664
1.15,1621.037574
1.16,1558.357353
1.17,1483.672914
1.18,1588.162842
1.19,1539.894324
1.2,1577.502675
1.21,1562.008193
1.22,1526.745554
1.23,1502.905968
1.24,1561.051757
1.25,1494.658485
1.26,1495.413643
1.27,1492.556914
1.28,1492.556914
1.29,1537.162156
1.3,1515.626942
1.31,1455.560091
1.32,1490.924843
1.33,1487.768807
1.34,1483.542894
1.35,1493.403356
1.36,1439.230043
1.37,1462.334289
1.38,1430.688006
1.39,1487.324829
1.4,1495.245729
1.41,1451.565901
1.42,1463.317756
1.43,1468.027814
1.44,1457.755785
1.45,1456.432569
1.46,1429.659768
1.47,1443.005121
1.48,1390.80037
1.49,1436.551989
1.5,1452.854358
1.51,1408.720711
1.52,1409.698085
1.53,1460.220401
1.54,1395.186387
1.55,1401.590891
1.56,1413.565843
1.57,1363.23974
1.58,1391.562372
1.59,1411.799181
1.6,1387.018483
1.61,1386.675727
1.62,1386.675727
1.63,1376.578269
1.64,1320.674257
1.65,1330.253294
1.66,1299.868843
1.67,1325.226766
1.68,1358.337407
1.69,1342.948205
1.7,1313.068671
1.71,1404.61964
1.72,1315.260981
1.73,1329.613685
1.74,1323.407592
1.75,1324.007197
1.76,1339.374006
1.77,1246.16012
1.78,1262.583866
1.79,1253.94366
1.8,1308.442198
1.81,1292.783424
1.82,1288.367826
1.83,1286.388225
